SITE_ID,BASIN,PLOT,TAG,SPP,AZ,SDIST,HDST,DBH (CM),DBH (INCHES),HT,LCH,LIVING OR DC,HEALTH,CROWN,DAM1,DAM2,DAM3,COND,COND2,LE_ANG,WILDLIFE USE,REMARKS
C2-26V,C2,26,1160,THPL,242,17.0,16.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1161,THPL,243,15.9,14.9,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1163,THPL,246,4.9,4.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1164,TSHE,246,7.1,6.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1165,TSHE,250,16.9,16.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1166,THPL,252,4.4,4.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1167,TSHE,252,13.1,12.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1168,TSHE,253,12.6,12.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1169,THPL,260,16.4,15.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1170,TSHE,264,9.7,9.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1171,TSHE,269,12.8,12.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1172,TSHE,269,10.2,9.9,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1173,THPL,271,13.4,13.2,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1174,THPL,271,16.1,15.9,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1176,TSHE,290,13.3,13.2,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1177,TSHE,291,15.8,15.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1179,TSHE,293,11.4,11.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FELL OVER
C2-26V,C2,26,1183,TSHE,300,12.1,12.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1184,TSHE,302,17.5,17.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
C2-26V,C2,26,1187,TSHE,319,12.4,12.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED
N1-2V,N1,2,965,PSME,2,13.8,13.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,966,PSME,3,17.2,17.2,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,968,TSHE,6,10.9,10.9,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,969,TSHE,11,16.6,16.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,970,TSHE,13,10.6,10.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,971,TSHE,17,12.2,12.2,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,972,PSME,17,4.9,4.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,973,TSHE,25,11.9,11.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,974,PSME,26,7.9,7.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,975,PSME,27,8.1,7.9,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,976,TSHE,30,16.5,16.2,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,981,TSHE,63,8.6,8.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,982,TSHE,66,15.8,14.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,983,TSHE,68,10.5,9.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,986,TSHE,76,14.8,13.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,987,TSHE,78,12.2,11.2,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,989,TSHE,87,15.9,14.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,990,TSHE,88,6.3,5.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,991,TSHE,92,14.2,12.9,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,993,TSHE,107,17.3,16.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,994,PSME,116,12.0,11.2,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,997,TSHE,125,13.5,13.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,999,PSME,135,17.6,17.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1000,TSHE,136,3.4,3.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1957,THPL,162,10.0,10.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1958,PSME,168,14.8,14.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1959,PSME,169,14.8,14.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1960,TSHE,170,8.9,8.9,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1963,TSHE,182,15.4,15.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1966,TSHE,195,14.9,14.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1968,TSHE,200,15.8,15.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1969,TSHE,201,15.0,14.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1970,TSHE,203,10.5,10.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1971,PSME,204,7.9,7.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1974,TSHE,228,15.3,14.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1975,TSHE,230,9.1,8.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1978,TSHE,232,17.3,16.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1979,TSHE,235,9.5,8.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1981,TSHE,242,8.8,7.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1985,TSHE,264,13.8,12.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1987,PSME,268,16.9,15.2,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1992,TSHE,287,15.8,14.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1994,PSME,296,13.3,12.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1995,PSME,302,11.0,10.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1998,TSHE,314,12.9,12.2,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1999,PSME,316,15.4,14.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,2000,TSHE,320,4.3,4.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1530,TSHE,339,15.3,15.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1531,TSHE,340,13.8,13.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-2V,N1,2,1533,TSHE,348,14.8,14.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N1-7VB,N1,7,568,TSHE,221,9.3,9.2,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND
N1-7VB,N1,7,576,ALRU2,302,7.5,6.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND
N1-7VB,N1,7,580,ALRU2,310,21.2,16.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND
N1-7VB,N1,7,584,TSHE,351,15.2,14.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,UPROOTED AND BROKEN
N1-8VB,N1,8,396,PISI,4,11.0,10.9,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"DEAD AND DOWN, NOW CWD"
N1-8VB,N1,8,434,THPL,164,10.0,9.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOW CWD
N1-8VB,N1,8,438,TSHE,184,10.5,10.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOW CWD
N1-8VB,N1,8,463,TSHE,285,13.2,10.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOW CWD
N1-8VB,N1,8,475,TSHE,334,18.0,17.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SNAG NOT FOUND; ASSUMED TO BE CWD
N1-12VB,N1,12,157,TSHE,153,15.8,14.2,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD - WINDBLOWN
N1-12VB,N1,12,159,TSHE,172,6.3,6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
N1-12VB,N1,12,171,TSHE,220,2.8,2.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
N1-12VB,N1,12,172,TSHE,223,14.1,13.9,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
N1-12VB,N1,12,173,TSHE,223,12.6,12.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
N1-12VB,N1,12,181,TSHE,255,15.3,13.9,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
N1-12VB,N1,12,187,TSHE,282,8.8,7.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,STUMP
N1-12VB,N1,12,193,TSHE,301,17.3,15,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,WINDBLOWN STUMP
N1-13V,N1,13,1708,TSHE,76,21.8,17.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
N1-13V,N1,13,1722,TSHE,162,5.5,4.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,STUMP
N1-13V,N1,13,1724,TSHE,180,7.2,6.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,STUMP
N1-13V,N1,13,1728,TSHE,192,3.8,3.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
N1-13V,N1,13,1731,TSHE,223,14.4,13.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,STUMP
N1-13V,N1,13,1743,TSHE,340,18.0,17.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND
N1-14VB,N1,14,921,PSME,44,18.0,15.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND 
N1-14VB,N1,14,928,PSME,118,14.6,14.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND
N1-14VB,N1,14,930,PSME,129,12.8,12.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND
N1-14VB,N1,14,932,PSME,137,17.1,16.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND
N1-14VB,N1,14,933,PSME,155,18.7,17.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND
N1-14VB,N1,14,947,PSME,227,9.6,8.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOW CWD
N1-14VB,N1,14,955,PSME,275,17.5,17.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND
N1-14VB,N1,14,961,PSME,333,15.0,12.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND
N1-14VB,N1,14,962,PSME,345,12.2,10.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND
N1-16V,N1,16,285,TSHE,58,15.4,14.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOW CWD
N1-16V,N1,16,302,THPL,151,4.2,4.2,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HAVE DBH BUT MISSING REST OF DATA
N1-16V,N1,16,305,TSHE,159,3.3,3.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MISSING - PRESUMED CWD
N1-16V,N1,16,331,TSHE,286,9.6,8.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,STUMP (WINDBLOWN)
N1-16V,N1,16,338,TSHE,318,0.7,0.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND - ASSUMED CWD
N1-18VB,N1,18,601,TSHE,46,11.4,11.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,STUMP 
N1-18VB,N1,18,609,TSHE,75,18.6,17.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,STUMP
N1-18VB,N1,18,619,THPL,115,5.8,5.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
N1-18VB,N1,18,630,TSHE,185,17.1,17,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,STUMP
N1-18VB,N1,18,642,TSHE,243,17,16.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,STUMP
N1-18VB,N1,18,645,TSHE,244,13.1,12.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
N1-18VB,N1,18,656,TSHE,285,13.7,12.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,STUMP
N1-18VB,N1,18,669,TSHE,317,18.1,16.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,STUMP
N1-18VB,N1,18,671,TSHE,326,4.8,4.2,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,STUMP
N1-19V,N1,19,359,TSHE,108,20,15.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
N1-19V,N1,19,365,TSHE,128,8.8,7.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,STUMP
N1-19V,N1,19,366,TSHE,133,8.2,6.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,STUMP
N1-19V,N1,19,380,TSHE,272,17.3,13.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,STUMP
N1-19V,N1,19,388,TSHE,317,12,9.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
N1-20V,N1,20,211,TSHE,7,7.9,7.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,BLOWN OVER
N1-20V,N1,20,219,TSHE,34,17.4,17.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD - FOUND ON GROUND
N1-20V,N1,20,242,TSHE,157,18.1,14.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,BLOWN OVER - CWD
N1-20V,N1,20,254,PSME,226,13.3,13.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT FOUND. MAY BE RE-TAGGED AS NEW TREE
N1-21VB,N1,21,57,TSHE,21,12.1,11.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
N1-21VB,N1,21,95,TSHE,194,17.3,17.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,STUMP
N1-21VB,N1,21,104,TSHE,226,3.6,3.2,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,STUMP
N1-22V,N1,22,35,TSHE,289,6.1,5.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
N1-25VB,N1,25,852,TSHE,48,17.6,16.9,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
N1-25VB,N1,25,860,TSHE,104,8.4,8.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
N1-25VB,N1,25,866,TSHE,158,13.0,10.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
N1-25VB,N1,25,871,TSHE,194,14.6,12.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
N1-25VB,N1,25,893,TSHE,294,11.3,10.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
N1-25VB,N1,25,907,TSHE,352,13.7,13.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD
N1-26V,N1,26,702,THPL,138,11.7,11.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOW CWD
N1-26V,N1,26,707,THPL,160,8.9,8.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOW CWD
N1-26V,N1,26,711,PISI,184,16.7,15.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOW CWD
N1-26V,N1,26,716,THPL,214,4.7,4.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"NOT FOUND, LIKELY CWD"
N1-26V,N1,26,722,ALRU2,246,14.7,12.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD - CONFIRMED 8/4
N1-26V,N1,26,725,PISI,261,8.4,7.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"NOT FOUND, PRESUMED CWD (CONFIRMED NOT FOUND ON 8/4)"
N1-26V,N1,26,728,THPL,264,15.9,14.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOW CWD
N1-26V,N1,26,737,TSHE,299,9.7,9.5,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,UPROOTED - CWD 
N1-27V,N1,27,1552,TSHE,93,17.8,17.6,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,WINDBLOWN CWD
N1-27V,N1,27,1553,ALRU2,103,9.5,9.4,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"NOT FOUND, PRESSUMED CWD"
N2-1VB,N2,1,760,THPL,27,21.5,16.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOW CWD
N2-1VB,N2,1,763,THPL,44,1.9,1.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N2-1VB,N2,1,770,TSHE,86,8.1,8.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N2-1VB,N2,1,771,TSHE,89,15.1,15.1,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N2-1VB,N2,1,772,THPL,95,14.4,14.3,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
N2-1VB,N2,1,774,THPL,107,9.2,9.0,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HARVESTED STUMP
