SITE_ID,BASIN,PLOT,TAG,SPP,AZ,SDIST,HDST,DBH (CM),DBH (INCHES),HT,LCH,LIVING OR DC,HEALTH,CROWN,DAM1,DAM2,DAM3,COND,COND2,LE_ANG,WILDLIFE USE,REMARKS,,,,,
C2-4V,C2,4,2459,TSHE,320,,9.0,16.8,6.6,,,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2460,TSHE,326,,10.5,17.5,6.9,,,L,Y,3,700,,,None,,,,"W/2461, ESTIMATED AZ AND DIST",,,,,
C2-4V,C2,4,2461,TSHE,326,,10.5,26.4,10.4,,,L,Y,3,700,,,None,,,,"W/2460, ESTIMATED AZ AND DIST.",,,,,
C2-4V,C2,4,2490,TSHE,146,,11.5,16.0,6.3,,,L,Y,4,460,700,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2491,TSHE,120,,15.0,30.5,12.0,,,L,Y,2,700,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2493,TSHE,30,,15.0,22.9,9.0,,,L,Y,3,700,,,None,FK1,,,"TGT W/2494, ESTIMATED AZ AND DIST",,,,,
C2-4V,C2,4,2494,TSHE,30,,15.0,18.5,7.3,,,L,Y,4,700,,,None,,,,"TGT W/2493, ESTIMATED AZ AND DIST",,,,,
C2-4V,C2,4,2495,TSHE,14,12.0,,15.5,6.1,,,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2496,TSHE,8,,11.0,15.2,6.0,,,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2497,TSHE,6,,9.0,17.8,7.0,15.4,12.4,L,Y,3,700,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2498,TSHE,26,,,32.0,12.6,18.2,13.9,L,Y,2,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2621,TSHE,213,,6.0,16.5,6.5,,,L,Y,3,700,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2622,TSHE,218,,5.5,17.0,6.7,,,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2623,TSHE,204,,0.5,14.7,5.8,,,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2624,TSHE,263,,2.5,18.0,7.1,,,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2625,TSHE,234,,7.5,16.8,6.6,,,L,Y,3,460,700,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2626,TSHE,238,,9.5,26.7,10.5,,,L,Y,3,460,700,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2627,TSHE,255,,8.0,21.8,8.6,,,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2628,TSHE,270,,8.0,27.4,10.8,,,L,Y,3,460,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2629,TSHE,304,,4.5,25.7,10.1,,,L,Y,2,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2630,TSHE,305,,5.5,20.1,7.9,,,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2631,TSHE,352,,5.0,26.2,10.3,,,L,Y,2,460,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2632,TSHE,355,,10.0,17.8,7.0,,,L,Y,3,700,460,,None,,,,"W/2633, ESTIMATED AZ AND DIST.",,,,,
C2-4V,C2,4,2633,TSHE,355,,10.2,16.3,6.4,,,L,Y,3,700,,,None,,,,"W/2632, ESTIMATED AZ AND DIST. ",,,,,
C2-4V,C2,4,2634,TSHE,356,,13.0,23.4,9.2,,,L,Y,2,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2660,TSHE,53,3.4,3.2,31.5,12.4,,,L,Y,3,460,,,None,,,,PREVIOUSLY 331,,,,,
C2-4V,C2,4,2661,TSHE,68,13.8,13.5,37.3,14.7,20.4,13.1,L,Y,2,None,,,None,,,,PREVIOUSLY 332,,,,,
C2-4V,C2,4,2662,TSHE,73,,10.0,21.1,8.3,,,L,Y,3,None,,,FK1,,,,"W/SAPLING, ESTIMATED AZ AND DIST.",,,,,
C2-4V,C2,4,2663,TSHE,80,,8.0,27.2,10.7,,,L,Y,3,None,,,None,,,,"W/2664, ESTIMATED AZ AND DIST",,,,,
C2-4V,C2,4,2664,TSHE,82,,8.0,25.7,10.1,,,L,Y,3,460,,,None,,,,"W/2663, ESTIMATED AZ AND DIST.",,,,,
C2-4V,C2,4,2665,TSHE,80,,5.5,22.6,8.9,,,L,N,3,460,700,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2666,TSHE,103,,4.0,21.1,8.3,,,L,N,3,460,700,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2667,TSHE,115,,2.5,16.8,6.6,,,L,Y,4,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2668,TSHE,109,,6.0,22.1,8.7,,,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2669,TSHE,108,,7.5,22.6,8.9,,,L,Y,3,700,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2670,TSHE,123,,5.0,15.0,5.9,,,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2671,TSHE,170,,7.5,24.6,9.7,,,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2672,TSHE,190,,10.0,20.8,8.2,,,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2673,TSHE,205,,10.5,19.8,7.8,,,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2674,TSHE,212,,7.0,21.8,8.6,19.4,14.6,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2676,TSHE,142,,14.0,21.1,8.3,,,L,Y,3,460,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2677,TSHE,185,,17.5,26.4,10.4,,,L,Y,3,460,700,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,2691,TSHE,270,,16.5,26.2,10.3,,,L,Y,2,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,3046,TSHE,308,,15.0,17.0,6.7,,,L,Y,4,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,3047,TSHE,302,,13.5,26.9,10.6,,,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,3048,TSHE,66,,17.0,15.7,6.2,,,L,Y,3,460,,,None,,,,"W/3090, ESTIMATED AZ AND DIST",,,,,
C2-4V,C2,4,3049,TSHE,12,,17.0,18.3,7.2,15.2,9.9,L,Y,3,None,,,None,,,,"W/ SAPLING, ESTIMATED AZ AND DIST. ",,,,,
C2-4V,C2,4,3050,TSHE,15,18.0,,15.7,6.2,,,L,Y,3,460,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,3052,TSHE,122,14.7,14.1,23.6,9.3,,,L,Y,3,460,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,3053,TSHE,150,,16.5,40.4,15.9,,,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,3054,TSHE,150,,16.7,21.1,8.3,17.8,12.3,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,3058,TSHE,168,,16.9,25.1,9.9,,,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,3059,TSHE,258,,17.0,26.2,10.3,,,L,Y,3,460,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,3062,TSHE,330,,12.4,16.0,6.3,,,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,3063,TSHE,336,,17.0,16.0,6.3,,,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,3067,TSHE,124,14.7,14.1,21.1,8.3,,,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,3069,TSHE,33,5.1,4.8,30.7,12.1,,,L,Y,3,None,,,None,,,,PREVIOUSLY 328,,,,,
C2-4V,C2,4,3071,TSHE,20,,15.5,19.6,7.7,,,L,Y,3,460,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,3072,TSHE,43,17.5,16.3,14.5,5.7,,,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,3075,TSHE,324,,16.5,14.7,5.8,,,L,Y,4,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,3076,TSHE,318,,12.4,19.8,7.8,,,L,Y,3,None,,,None,,,,"W/3099, ESTIMATED AZ AND DIST",,,,,
C2-4V,C2,4,3081,TSHE,187,,17.5,17.0,6.7,,,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,3082,TSHE,202,,17.5,41.4,16.3,,,L,Y,4,None,,,None,CL,,,"W/SAPLING, ESTIMATED AZ AND DIST.",,,,,
C2-4V,C2,4,3083,TSHE,198,,17.5,23.6,9.3,,,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,3085,TSHE,312,,10.5,22.9,9.0,,,L,Y,3,460,,,None,,,,"W/SAPLING, ESTIMATED AZ AND DIST.",,,,,
C2-4V,C2,4,3087,TSHE,202,,17.5,17.0,6.7,,,L,Y,4,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,3089,TSHE,260,,13.5,18.5,7.3,,,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,3090,TSHE,66,,17.0,14.5,5.7,,,L,Y,4,None,,,None,,,,"W/3048, ESTIMATED AZ AND DIST",,,,,
C2-4V,C2,4,3091,TSHE,15,18.5,,18.0,7.1,,,L,Y,3,460,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,3093,TSHE,56,,9.5,26.7,10.5,,,L,Y,3,460,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,3094,TSHE,138,,16.0,18.0,7.1,,,L,Y,4,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,3096,TSHE,118,,16.8,26.4,10.4,,,L,Y,3,None,,,None,,,,ESTIMATED AZ AND DIST. ,,,,,
C2-4V,C2,4,3099,TSHE,318,,12.4,23.4,9.2,,,L,Y,3,None,,,None,,,,"W/3076, ESTIMATED AZ. AND DIST. ",,,,,
C2-4V,C2,4,3100,TSHE,116,,16.5,17.8,7.0,,,L,Y,4,460,,,None,,,,"W/SAPLING, ESTIMATED AZ AND DIST.",,,,,
C2-5VB,C2,5,2,PSME,358,14.0,13.8,18.5,7.3,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,3,PSME,1,6.8,6.8,28.4,11.2,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,4,PSME,12,3.6,3.6,19.8,7.8,,,L,Y,4,None,,,None,,,,,,,,,
C2-5VB,C2,5,5,PSME,12,12.4,12.2,30.7,12.1,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,6,PSME,14,9.8,9.7,42.7,16.8,,,L,Y,2,None,,,None,,,,,,,,,
C2-5VB,C2,5,7,PSME,16,15.5,15.1,20.6,8.1,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,8,PSME,39,1.1,1.1,19.3,7.6,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,9,PSME,39,5.0,5.0,30.5,12.0,20.9,15.8,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,10,PSME,40,14.9,14.4,27.9,11.0,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,11,PSME,45,10.7,10.4,17.0,6.7,,,L,Y,3,None,,,FK1,,,,FK1 W/12,,,,,
C2-5VB,C2,5,12,PSME,45,10.4,10.1,16.8,6.6,,,L,Y,3,None,,,FK1,,,,FK1 W/11,,,,,
C2-5VB,C2,5,13,PSME,50,7.5,7.4,23.6,9.3,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,14,TSHE,61,12.8,12.5,31.2,12.3,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,15,PSME,74,11.1,10.8,31.8,12.5,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,16,TSHE,75,6.7,6.7,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOW CWD,,,,,
C2-5VB,C2,5,17,PSME,76,17.1,16.3,18.3,7.2,20.4,15.7,L,Y,3,460,,,None,,,,,,,,,
C2-5VB,C2,5,18,PSME,79,14.1,13.6,25.4,10.0,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,20,PSME,87,16.6,16.3,36.3,14.3,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,21,TSHE,91,4.5,4.5,27.7,10.9,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,22,PSME,96,7.9,7.8,33.0,13.0,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,23,PSME,96,16.0,15.7,23.9,9.4,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,24,PSME,97,13.0,12.9,27.9,11.0,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,25,TSHE,106,10.5,10.5,33.5,13.2,21.9,15.5,L,Y,2,None,,,None,,,,,,,,,
C2-5VB,C2,5,26,PSME,110,15.4,15.3,34.3,13.5,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,27,PSME,110,12.8,12.7,26.2,10.3,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,28,PSME,115,17.4,17.3,32.0,12.6,,,L,Y,4,None,,,FK2,,,,,,,,,
C2-5VB,C2,5,30,PSME,129,15.1,15,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOW CWD,,,,,
C2-5VB,C2,5,31,PSME,133,9.8,9.8,33.3,13.1,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,32,PSME,137,4.7,4.7,29.7,11.7,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,33,PSME,141,12.6,12.6,19.3,7.6,15.9,11.0,L,Y,4,None,,,LE,,5,,,,,,,
C2-5VB,C2,5,34,PSME,142,15.8,15.7,24.6,9.7,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,35,PSME,144,15.8,15.7,22.4,8.8,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,37,TSHE,155,0.8,0.8,N/A,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CWD - UPROOTED,,,,,
C2-5VB,C2,5,38,PSME,156,13.2,13.2,20.6,8.1,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,39,PSME,158,7.2,7.2,20.8,8.2,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,40,TSHE,159,14.3,14.2,22.6,8.9,,,L,Y,4,None,,,None,,,,,,,,,
C2-5VB,C2,5,42,TSHE,165,13.1,13.0,24.1,9.5,18.9,14.3,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,43,PSME,179,5.9,5.9,27.2,10.7,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,44,PSME,189,11.7,11.6,23.6,9.3,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,45,TSHE,193,12.8,12.5,24.1,9.5,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,46,PSME,199,11.1,11.0,25.7,10.1,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,48,PSME,207,7.5,7.5,25.1,9.9,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,49,PSME,209,9.9,9.9,31.8,12.5,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,50,TSHE,221,16.0,15.9,29.5,11.6,17.5,11.3,L,Y,2,None,,,None,,,,,,,,,
C2-5VB,C2,5,51,PSME,224,6.8,6.8,25.7,10.1,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,52,PSME,225,5.3,5.3,17.3,6.8,,,L,Y,4,None,,,None,,,,,,,,,
C2-5VB,C2,5,53,TSHE,226,16.1,16.0,22.9,9.0,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,54,PSME,231,13.0,12.9,22.1,8.7,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,55,PSME,235,9.5,9.5,17.8,7.0,,,L,Y,3,None,,,None,,,,W/ SAPLING AND DEAD SAPLING,,,,,
C2-5VB,C2,5,56,TSHE,240,17.4,17.4,21.6,8.5,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,57,PSME,241,13.1,13.1,17.5,6.9,,,L,Y,4,None,,,None,,,,,,,,,
C2-5VB,C2,5,58,TSHE,245,13.3,13.3,25.1,9.9,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,59,PSME,248,17.4,17.4,20.3,8.0,16.4,11.2,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,60,PSME,250,9.2,9.2,19.6,7.7,,,L,Y,3,None,,,FK1,,,,FK1 W/ DEAD SAPLING,,,,,
C2-5VB,C2,5,61,TSHE,254,16.7,16.7,29.5,11.6,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,62,TSHE,255,11.1,11.0,26.4,10.4,,,L,Y,3,None,,,None,,,,TRUNK KINKED AT 10M,,,,,
C2-5VB,C2,5,63,TSHE,268,8.8,8.8,21.8,8.6,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,64,PSME,269,11.2,11.1,19.8,7.8,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,65,PSME,269,14.2,14.1,30.5,12.0,,,L,Y,3,None,,,FK1,,,,FK1 W/ SAPLING,,,,,
C2-5VB,C2,5,67,TSHE,279,14.2,14.0,21.6,8.5,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,68,PSME,275,10.0,9.9,31.0,12.2,18.1,13.5,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,69,PSME,279,12.6,12.5,29.7,11.7,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,70,PSME,295,11.4,11.2,35.1,13.8,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,71,PSME,301,15.4,15.1,23.1,9.1,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,72,PSME,304,14.1,13.9,21.8,8.6,,,L,Y,3,None,,,FK1,,,,FK1 W/ SAPLING,,,,,
C2-5VB,C2,5,73,PSME,304,6.3,6.2,30.5,12.0,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,74,TSHE,307,14.7,14.5,31.8,12.5,,,L,Y,2,None,,,None,,,,,,,,,
C2-5VB,C2,5,75,PSME,307,17.8,17.5,21.1,8.3,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,77,PSME,314,11.8,11.7,27.2,10.7,20.5,14.9,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,78,PSME,319,2.2,2.2,40.1,15.8,,,L,Y,2,None,,,None,,,,,,,,,
C2-5VB,C2,5,79,PSME,327,10.7,10.7,24.9,9.8,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,80,PSME,325,7.6,7.6,33.5,13.2,20.9,13.7,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,81,PSME,325,13.2,13.2,32.5,12.8,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,82,PSME,326,16.1,16.1,28.7,11.3,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,83,PSME,343,15.1,15.1,28.4,11.2,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,2028,PSME,130,12.5,12.5,18.8,7.4,,,L,Y,4,None,,,None,,,,,,,,,
C2-5VB,C2,5,2383,PSME,224,15.5,15.4,15.2,6.0,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,2388,TSHE,150,11.2,11.2,15.5,6.1,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,2506,PSME,206,4.6,4.6,33.8,13.3,,,L,Y,3,None,,,None,,,,WAS TAG 47,,,,,
C2-5VB,C2,5,2508,TSHE,60,3.4,3.4,19.1,7.5,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,2512,TSHE,151,8.5,8.5,30.2,11.9,,,L,Y,3,None,,,None,,,,WAS TAG 36,,,,,
C2-5VB,C2,5,2522,PSME,167,10.0,10.0,27.2,10.7,,,L,Y,3,None,,,None,,,,WAS TAG 41,,,,,
C2-5VB,C2,5,2531,TSHE,230,10.4,10.3,20.1,7.9,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,2539,PSME,276,3.5,3.5,19.1,7.5,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,2546,TSHE,107,11.0,11.0,14.7,5.8,,,L,Y,4,None,,,None,,,,,,,,,
C2-5VB,C2,5,2547,PSME,136,17.8,17.7,15.0,5.9,,,L,Y,4,None,,,None,,,,,,,,,
C2-5VB,C2,5,2550,PSME,110,15.4,15.3,17.0,6.7,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,2552,TSHE,56,4.5,4.4,14.5,5.7,,,L,Y,4,None,,,None,,,,,,,,,
C2-5VB,C2,5,2559,TSHE,148,10.3,10.3,14.7,5.8,,,L,Y,4,None,,,None,,,,,,,,,
C2-5VB,C2,5,2560,TSHE,178,14.2,13.9,16.8,6.6,,,L,Y,4,None,,,None,,,,,,,,,
C2-5VB,C2,5,2580,PSME,270,16.7,16.5,19.8,7.8,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,2582,TSHE,260,16.7,16.7,14.5,5.7,,,L,Y,4,None,,,None,,,,TGT W/ SAPLING,,,,,
C2-5VB,C2,5,2587,PSME,292,15.2,14.9,19.6,7.7,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,2589,PSME,298,15.2,14.9,19.1,7.5,,,L,Y,3,None,,,LE,,5,,,,,,,
C2-5VB,C2,5,2590,TSHE,300,15.2,14.9,16.5,6.5,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,2592,TSHE,324,15.8,15.7,20.8,8.2,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,2593,TSHE,315,11.8,11.7,17.8,7.0,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,2595,PSME,352,9.3,9.3,21.8,8.6,,,L,Y,3,None,,,LE,,10,,,,,,,
C2-5VB,C2,5,2772,TSHE,195,,,21.1,8.3,,,L,Y,3,460,,,None,,,,,,,,,
C2-5VB,C2,5,2795,TSHE,22,13.2,13.0,17.3,6.8,,,L,Y,4,None,,,None,,,,,,,,,
C2-5VB,C2,5,2797,PSME,8,15.0,14.8,26.4,10.4,,,L,Y,3,None,,,None,,,,,,,,,
C2-5VB,C2,5,2798,TSHE,192,14.3,14.0,16.8,6.6,,,L,Y,3,None,,,None,,,,,,,,,
C2-11VB,C2,11,87,PSME,10,6.7,6.3,24.1,9.5,17.0,12.8,L,Y,3,None,,,None,,,,,,,,,
C2-11VB,C2,11,88,PSME,15,16.2,15.0,45.7,18.0,,,L,Y,2,None,,,None,,,,,,,,,
C2-11VB,C2,11,89,PSME,17,18.2,16.7,26.4,10.4,,,L,Y,3,460,,,None,,,,,,,,,
C2-11VB,C2,11,90,PSME,18,10.4,9.6,28.2,11.1,,,L,Y,3,None,,,None,,,,,,,,,
C2-11VB,C2,11,91,SALIX,26,13.7,12.7,18.0,7.1,16.1,11.3,L,Y,3,460,770,,None,,,,W/ SAPLING,,,,,
C2-11VB,C2,11,92,PSME,38,13.1,11.9,35.1,13.8,,,L,Y,3,None,,,LE,,5,,,,,,,
C2-11VB,C2,11,93,PSME,40,6.6,6.0,25.1,9.9,,,L,Y,3,460,,,FK1,,,,W/DEAD SAPLING,,,,,
C2-11VB,C2,11,95,PSME,42,11.6,10.7,30.0,11.8,,,L,Y,3,None,,,None,,,,,,,,,
C2-11VB,C2,11,96,PSME,49,16.1,15.1,23.9,9.4,,,L,Y,3,None,,,None,,,,,,,,,
C2-11VB,C2,11,97,SALIX,52,16.9,15.4,19.6,7.7,15.5,12.0,L,Y,3,None,,,None,LE,10,,TGT W/98,,,,,
C2-11VB,C2,11,98,SALIX,54,17.0,16.1,20.3,8.0,18.0,14.0,L,Y,3,None,,,None,,,,TGT W/97,,,,,
C2-11VB,C2,11,99,SALIX,55,14.7,13.8,19.3,7.6,15.8,12.6,L,Y,3,460,,,None,,,,TGT W/100,,,,,
C2-11VB,C2,11,100,SALIX,56,14.2,13.2,19.1,7.5,16.3,13.3,L,Y,3,700,460,,None,,,,TGT W/99,,,,,
C2-11VB,C2,11,101,PSME,59,16.6,15.7,21.1,8.3,,,L,Y,3,None,,,None,,,,,,,,,
C2-11VB,C2,11,102,PSME,60,5.2,4.9,17.3,6.8,,,L,Y,3,None,,,None,,,,,,,,,
C2-11VB,C2,11,103,PSME,64,11.6,10.9,20.6,8.1,17.7,12.0,L,Y,3,None,,,None,,,,,,,,,
C2-11VB,C2,11,104,PSME,67,9.3,8.7,25.7,10.1,,,L,Y,3,400,,,None,,,,,,,,,
C2-11VB,C2,11,105,PSME,69,16.5,15.9,24.4,9.6,,,L,Y,3,None,,,None,,,,TGT W/106,,,,,
C2-11VB,C2,11,106,PSME,70,16.7,16.1,16.3,6.4,,,L,Y,4,None,,,None,,,,TGT W/105,,,,,
C2-11VB,C2,11,107,PSME,74,15.0,14.4,20.3,8.0,,,L,Y,3,None,,,None,,,,,,,,,
C2-11VB,C2,11,108,SALIX,75,14.4,13.8,20.3,8.0,19.0,14.8,L,Y,3,460,700,,FK2,,,,,,,,,
C2-11VB,C2,11,109,PSME,75,17.0,16.2,34.0,13.4,,,L,Y,3,None,,,None,,,,,,,,,
C2-11VB,C2,11,110,PSME,75,3.0,2.9,32.8,12.9,,,L,Y,3,None,,,None,,,,,,,,,
C2-11VB,C2,11,112,PSME,82,0.6,0.6,15.7,6.2,,,L,N,4,None,,,None,,,,"SMALL CROWN, SPARSE NEEDLES",,,,,
C2-11VB,C2,11,114,PSME,85,10.1,9.8,27.2,10.7,,,L,Y,3,None,,,None,,,,,,,,,
